0.000000,0.060252,0.179073,0.033872,0.058312,0.242931,0.629836,0.150004,0.195790,0.673992,0.373642,0.254185,0.032929,0.164993,0.244214,0.076112,0.063555,0.238422,0.511469,0.152642,0.231666,0.237566,0.573678,0.308044,0.552841,0.560207,0.883722,0.621753,0.146996,0.321925,0.592861,0.248648,0.178521,0.592822,0.354711,0.177943,0.532363,0.610090,0.897726,0.576179,0.427067,0.834124,0.377112,0.395768,0.199626,0.551242,0.338569,0.334220,0.036235,0.152473,0.233233,0.074917,0.174029,0.312243,0.583288,0.255797,0.226311,0.569306,0.347647,0.328560,0.076874,0.251522,0.342253,0.157677,0.062326,0.249602,0.605595,0.172866,0.250070,0.249602,0.680074,0.360550,0.600782,0.607920,0.898176,0.599545,0.165191,0.296072,0.601348,0.272540,0.240577,0.253694,0.641792,0.318006,0.227305,0.060925,0.225516,0.179169,0.613940,0.225780,0.626466,0.522279,0.305761,0.174173,0.507376,0.268126,0.578093,0.659547,0.920182,0.601220,0.568788,0.226291,0.649632,0.496102,0.860704,0.554762,0.554272,0.662781,0.603848,0.481077,0.604627,0.600285,0.158464,0.336753,0.564847,0.263014,0.293291,0.182657,0.509481,0.258757,0.539611,0.474837,0.666527,0.598884,0.244339,0.258316,0.567905,0.331238,0.181732,0.617264,0.294138,0.230224,0.589883,0.678661,0.879968,0.632968,0.359955,0.909319,0.294138,0.393183,0.229551,0.587614,0.358793,0.363348,0.538474,0.661711,1.000000,0.644000,0.619465,0.225516,0.664365,0.540063,0.820446,0.623261,0.651001,0.773468,0.561035,0.532370,0.657186,0.607731,0.355762,0.976450,0.387500,0.385733,0.838274,0.609448,0.589989,0.672034,0.333913,0.556615,0.182680,0.320415,0.350791,0.611025,0.282992,0.474361,0.232473,0.677193,0.389756,0.362349,0.625679,0.522138,0.695624,0.616826,0.350833,0.672145,0.310467,0.471868,0.331049,0.569008,0.418484,0.447572,0.034246,0.173632,0.229364,0.074915,0.164778,0.327881,0.656265,0.273110,0.234013,0.625772,0.371356,0.352985,0.077273,0.267636,0.380229,0.156068,0.155883,0.343459,0.670183,0.259460,0.340982,0.181137,0.542228,0.268574,0.633718,0.518953,0.684200,0.633289,0.243456,0.273972,0.614442,0.337912,0.240387,0.622315,0.393906,0.373275,0.596136,0.539677,0.711890,0.621085,0.331629,0.663164,0.322701,0.474059,0.363779,0.586132,0.464652,0.463296,0.075984,0.260478,0.367673,0.158461,0.249779,0.269927,0.602855,0.336141,0.353295,0.587118,0.446377,0.458956,0.158555,0.329614,0.450331,0.270080,stego
0.000000,0.118621,0.227939,0.058127,0.082042,0.274492,0.526882,0.268986,0.153361,0.365087,0.304612,0.277094,0.049806,0.267137,0.302398,0.142592,0.146673,0.300789,0.481087,0.291159,0.239656,0.251309,0.603522,0.435543,0.324096,0.349834,0.487880,0.579559,0.253255,0.395841,0.523216,0.452593,0.265294,0.532825,0.240823,0.377976,0.487164,0.506554,0.509149,0.638717,0.196478,0.493896,0.245892,0.318047,0.330880,0.567990,0.313112,0.443208,0.042185,0.307758,0.276829,0.152847,0.277943,0.444182,0.618517,0.423975,0.278509,0.539379,0.372596,0.407665,0.148106,0.430122,0.447192,0.289931,0.113182,0.363186,0.617097,0.331315,0.273913,0.363186,0.687006,0.479398,0.432226,0.664761,1.000000,0.645411,0.271777,0.520619,0.791685,0.506511,0.257570,0.326388,0.615601,0.569887,0.240197,0.113809,0.382811,0.272708,0.570800,0.331904,0.558980,0.627223,0.420584,0.297626,0.640592,0.451257,0.425381,0.714024,0.683626,0.683748,0.475699,0.374307,0.673034,0.664797,0.523280,0.392101,0.419769,0.617285,0.618764,0.608743,0.619640,0.709161,0.258926,0.568201,0.686062,0.506000,0.496609,0.311749,0.676231,0.492541,0.607966,0.611855,0.682748,0.723346,0.446988,0.442550,0.658612,0.550196,0.151341,0.678213,0.595357,0.416062,0.490124,0.751516,0.868744,0.837867,0.431717,0.706532,0.595357,0.467637,0.369281,0.781323,0.737265,0.597836,0.432413,0.741213,0.930711,0.755730,0.527588,0.382811,0.683040,0.679403,0.651767,0.632135,0.562947,0.798405,0.570993,0.680509,0.880174,0.781957,0.275800,0.659537,0.449187,0.485443,0.421734,0.597039,0.577577,0.713817,0.194114,0.390396,0.193238,0.360279,0.369743,0.586395,0.383283,0.531036,0.269225,0.801849,0.609320,0.605428,0.534415,0.610341,0.821137,0.796433,0.446442,0.694698,0.391050,0.581828,0.478912,0.673557,0.555629,0.633219,0.041877,0.324960,0.402519,0.158182,0.250093,0.487880,0.829086,0.511443,0.326217,0.732311,0.552584,0.448822,0.130606,0.502924,0.619909,0.297939,0.287546,0.511025,0.707543,0.504191,0.429923,0.289036,0.643651,0.470630,0.642893,0.640784,0.694165,0.750304,0.482860,0.478258,0.792598,0.591915,0.282667,0.733416,0.561188,0.545674,0.646602,0.672644,0.810025,0.732571,0.365629,0.596323,0.343788,0.546922,0.461466,0.732447,0.594653,0.656837,0.144130,0.457598,0.549984,0.317949,0.446231,0.434157,0.761586,0.581346,0.448822,0.692526,0.533107,0.623477,0.295167,0.550080,0.634476,0.477190,stego
0.000000,0.053723,0.010384,0.013052,0.044224,0.187475,0.068628,0.119665,0.007820,0.082632,0.013564,0.047116,0.009861,0.135785,0.048307,0.028940,0.076911,0.240416,0.059158,0.122445,0.221673,0.235601,0.350743,0.169630,0.059824,0.516616,0.093660,0.292072,0.105965,0.202268,0.271144,0.155450,0.013387,0.058432,0.012167,0.041199,0.061159,0.357103,0.090659,0.319977,0.011235,0.075558,0.011711,0.049387,0.045037,0.298970,0.052068,0.094443,0.016626,0.110887,0.039869,0.030244,0.102663,0.171360,0.307387,0.149348,0.048475,0.279400,0.052043,0.089283,0.027638,0.157232,0.089691,0.060665,0.060436,0.263147,0.106392,0.162851,0.183490,0.263147,0.526004,0.181243,0.077606,0.485319,0.134293,0.332853,0.149680,0.255905,0.468075,0.190529,0.243375,0.201971,0.536808,0.182328,0.208113,0.055956,0.824166,0.092457,0.454112,0.856530,0.453736,0.694848,0.166604,0.134557,0.634653,0.165906,0.056638,0.482198,0.088657,0.417346,0.420413,1.000000,0.395035,0.738861,0.074194,0.439684,0.066980,0.348402,0.343233,0.768743,0.337251,0.568742,0.111053,0.214130,0.313525,0.189312,0.186018,0.138499,0.521742,0.184313,0.269253,0.700627,0.254612,0.524543,0.156675,0.191015,0.470771,0.235029,0.009763,0.110711,0.015990,0.053482,0.074359,0.438536,0.105124,0.424219,0.010962,0.128029,0.015990,0.050375,0.051880,0.534464,0.065445,0.114004,0.062405,0.423410,0.112229,0.418340,0.432896,0.824166,0.491244,0.630189,0.103072,0.525925,0.083720,0.446344,0.291677,0.605603,0.267648,0.526478,0.011971,0.096837,0.012772,0.058159,0.089555,0.374101,0.075934,0.307310,0.012088,0.058847,0.010083,0.052743,0.045942,0.277596,0.055102,0.110267,0.041668,0.336052,0.073415,0.106593,0.305043,0.525260,0.293183,0.499916,0.058716,0.318317,0.065196,0.124988,0.094101,0.496549,0.113248,0.165434,0.013296,0.142621,0.050086,0.033032,0.129363,0.178799,0.355413,0.143331,0.050514,0.350774,0.058927,0.096320,0.029402,0.201791,0.113689,0.064326,0.110951,0.169342,0.350997,0.163817,0.173512,0.090084,0.627606,0.154757,0.300141,0.709197,0.330583,0.594763,0.148160,0.178920,0.543093,0.221481,0.044278,0.410054,0.057312,0.106257,0.453830,0.689175,0.423922,0.595056,0.049368,0.344279,0.052372,0.117544,0.098364,0.607607,0.125070,0.176890,0.029582,0.170066,0.105724,0.064468,0.164978,0.163858,0.489331,0.216627,0.093463,0.547435,0.110103,0.172214,0.061710,0.236339,0.163858,0.122060,cover
0.000000,0.057647,0.007144,0.002971,0.047895,0.113357,0.232426,0.091302,0.006035,0.203238,0.010468,0.023876,0.002875,0.096242,0.030047,0.009137,0.064027,0.107237,0.238744,0.085424,0.112129,0.103842,0.593851,0.133524,0.188621,0.610799,0.263330,0.532925,0.087910,0.129009,0.531338,0.142880,0.008186,0.229314,0.010560,0.028403,0.200243,0.651412,0.282598,0.548766,0.009291,0.248851,0.009497,0.035809,0.030690,0.561094,0.035359,0.070813,0.002862,0.087435,0.027512,0.009157,0.085291,0.131409,0.546216,0.131925,0.023600,0.512466,0.038231,0.069561,0.008936,0.126983,0.071413,0.023371,0.056646,0.102080,0.282750,0.102460,0.118374,0.102080,0.752507,0.155778,0.212111,0.702570,0.402760,0.659130,0.092966,0.143273,0.680856,0.169266,0.100044,0.121280,0.721994,0.141324,0.099970,0.056294,0.652521,0.102233,0.636370,0.694350,0.648906,0.811335,0.133156,0.103774,0.817764,0.156935,0.230296,0.822537,0.328646,0.487526,0.678930,0.798167,0.762565,0.965962,0.260688,0.681332,0.209062,0.610219,0.623052,0.847226,0.633038,0.784784,0.084153,0.157947,0.601111,0.149417,0.135588,0.105995,0.902583,0.158870,0.558930,0.850674,0.578616,0.881972,0.133663,0.146881,0.707774,0.204183,0.006794,0.294710,0.010178,0.030421,0.216485,0.898472,0.315109,0.629009,0.011962,0.388965,0.010178,0.037910,0.032165,0.782305,0.040411,0.077749,0.227929,0.742559,0.410528,0.578975,0.690904,0.652521,0.719436,0.908165,0.318535,0.703123,0.268851,0.807247,0.606286,0.863726,0.738413,0.830450,0.009595,0.359637,0.011775,0.033398,0.238934,0.668442,0.243569,0.602237,0.009585,0.213163,0.006997,0.035802,0.033002,0.543421,0.038243,0.082997,0.027081,0.657895,0.043061,0.071339,0.503547,0.831626,0.682992,0.828247,0.039732,0.617424,0.040946,0.086693,0.072866,0.693791,0.082516,0.142796,0.002684,0.099063,0.029617,0.008394,0.092534,0.175427,0.705508,0.152560,0.027475,0.635393,0.040444,0.063585,0.008722,0.155131,0.080234,0.022270,0.082509,0.154788,0.797362,0.161893,0.137002,0.101640,0.888467,0.160931,0.568737,1.000000,0.565665,0.935247,0.157075,0.167010,0.973401,0.243847,0.028418,0.644032,0.036160,0.075966,0.603203,0.870975,0.698586,0.913478,0.036874,0.591798,0.034792,0.080696,0.073840,0.889759,0.087861,0.159069,0.008851,0.144551,0.067505,0.022726,0.139737,0.144902,0.768584,0.231672,0.068754,0.765037,0.084123,0.152972,0.023320,0.203692,0.141507,0.057797,cover
0.000000,0.074882,0.135342,0.025784,0.081133,0.323146,0.532051,0.185936,0.124188,0.568944,0.205741,0.269549,0.026838,0.181081,0.308925,0.072472,0.076729,0.324405,0.542186,0.183420,0.332725,0.333219,0.796832,0.468595,0.530765,0.752217,0.732554,0.863993,0.186218,0.454762,0.841933,0.328316,0.128446,0.567169,0.242230,0.310993,0.570431,0.785529,0.746608,0.867601,0.240704,0.753614,0.227921,0.446859,0.364386,0.863459,0.422695,0.528305,0.026870,0.191559,0.310502,0.079702,0.183177,0.477623,0.876742,0.318827,0.291795,0.752397,0.434282,0.510288,0.074800,0.329641,0.513313,0.171253,0.077364,0.308808,0.503366,0.187953,0.311539,0.308808,0.777413,0.486648,0.534161,0.734169,0.600049,0.781897,0.180492,0.460849,0.795667,0.334226,0.333467,0.319944,0.790566,0.442365,0.323372,0.077002,0.296216,0.187473,0.808678,0.285030,0.797153,0.604076,0.464911,0.190169,0.630167,0.337330,0.603087,0.804290,0.763926,0.920365,0.823250,0.281223,0.766650,0.625223,0.787736,0.763713,0.560546,0.916246,0.908102,0.633954,1.000000,0.847999,0.182116,0.459261,0.911554,0.323277,0.446166,0.188264,0.620614,0.326657,0.862260,0.648476,0.928691,0.850751,0.323246,0.328209,0.847898,0.423645,0.139632,0.539092,0.138242,0.228030,0.574833,0.805173,0.563404,0.709174,0.211551,0.666250,0.138242,0.322772,0.286817,0.749978,0.361020,0.523892,0.554623,0.779443,0.649894,0.749825,0.755900,0.296216,0.765216,0.600862,0.657883,0.814050,0.544547,0.925069,0.765084,0.647146,0.939033,0.882988,0.222318,0.753787,0.218158,0.426675,0.710856,0.797850,0.541690,0.979843,0.223128,0.556105,0.132405,0.364255,0.405443,0.942862,0.412640,0.678401,0.288373,0.887147,0.451309,0.532943,0.755326,0.665909,0.970859,0.845391,0.499889,0.975353,0.423499,0.724370,0.508189,0.846875,0.724021,0.682102,0.026237,0.180087,0.238021,0.072744,0.191386,0.456648,0.755951,0.326423,0.242911,0.736001,0.344617,0.491239,0.073964,0.332092,0.556274,0.166586,0.187283,0.437351,0.823916,0.333074,0.450713,0.185190,0.641655,0.324675,0.749299,0.649084,0.886616,0.884493,0.315345,0.331228,0.877302,0.425536,0.309422,0.869181,0.423162,0.592624,0.945620,0.626938,0.888159,0.885042,0.422948,0.878423,0.378109,0.705885,0.578971,0.886921,0.756804,0.701564,0.076365,0.324574,0.522658,0.171359,0.325303,0.332133,0.849874,0.423560,0.524631,0.846343,0.696765,0.683141,0.172603,0.419388,0.681926,0.322245,stego
0.000000,0.113142,0.171249,0.047574,0.108575,0.381897,0.617733,0.252486,0.129659,0.564584,0.265836,0.360474,0.042358,0.264622,0.331910,0.117841,0.118888,0.356713,0.554624,0.263241,0.366849,0.361559,0.832138,0.502391,0.490476,0.837928,0.824426,0.885133,0.259857,0.486948,0.845409,0.445607,0.153464,0.611413,0.255945,0.309098,0.645781,0.803404,0.835850,0.874072,0.271837,0.803447,0.256091,0.483774,0.280380,0.798883,0.403893,0.488804,0.042049,0.245663,0.309747,0.125079,0.268008,0.506716,0.828373,0.419523,0.278915,0.798046,0.434768,0.503753,0.127724,0.424814,0.504651,0.258477,0.107999,0.385069,0.532906,0.243967,0.358641,0.385069,0.868660,0.547013,0.589460,0.831927,0.786120,0.918540,0.245741,0.492272,0.794323,0.447825,0.358880,0.367093,0.894181,0.492735,0.367053,0.112365,0.418654,0.275729,0.786278,0.396355,0.813438,0.762145,0.501651,0.265884,0.738891,0.445315,0.556830,0.828790,0.833546,0.855645,0.740053,0.412185,0.843558,0.772476,0.797406,0.776313,0.587231,0.907258,0.827681,0.769879,0.889843,0.936023,0.252531,0.521227,0.903124,0.437050,0.480259,0.261351,0.776787,0.442130,0.833660,0.750643,0.913635,0.966804,0.427668,0.442435,0.910864,0.565942,0.169638,0.604643,0.252542,0.355804,0.594167,0.837820,0.764914,0.926071,0.341454,0.849112,0.252542,0.548114,0.318687,0.864669,0.509259,0.587607,0.551189,0.841511,0.794284,0.877893,0.773187,0.418654,0.874823,0.797877,0.771862,0.812561,0.568450,0.971806,0.899202,0.775970,0.943461,0.951859,0.248798,0.881601,0.287693,0.523412,0.791864,0.834830,0.604169,0.997527,0.255655,0.536198,0.158263,0.428607,0.447445,0.917841,0.375271,0.691408,0.297606,0.903982,0.519268,0.550864,0.865304,0.754160,0.905900,0.930302,0.450575,0.877981,0.383489,0.669378,0.534121,0.925234,0.615112,0.741469,0.052786,0.253706,0.347940,0.116758,0.234260,0.557289,0.868257,0.443598,0.359100,0.861458,0.534042,0.532660,0.117235,0.453770,0.586711,0.254653,0.247933,0.543844,0.906142,0.440464,0.507109,0.276463,0.797504,0.458035,0.925025,0.749741,1.000000,0.996414,0.429538,0.455889,0.941647,0.573459,0.293975,0.880145,0.496402,0.570481,0.863541,0.752082,0.971347,0.948657,0.511796,0.938887,0.446848,0.693058,0.508592,0.932040,0.700589,0.733724,0.122080,0.443202,0.556665,0.262027,0.431300,0.439372,0.939702,0.569547,0.521619,0.906353,0.664175,0.745030,0.258074,0.560311,0.728817,0.452127,stego
0.000000,0.089183,0.116146,0.052910,0.091251,0.421124,0.530457,0.325231,0.156592,0.617864,0.179849,0.251659,0.053495,0.287977,0.245729,0.137385,0.086425,0.424263,0.572092,0.307163,0.441757,0.432180,0.984044,0.641848,0.648753,1.000000,0.773010,0.859789,0.274469,0.627228,0.811403,0.451894,0.101438,0.526465,0.214630,0.239590,0.547898,0.968026,0.783015,0.806133,0.228913,0.829417,0.208508,0.373493,0.227435,0.836961,0.354916,0.476553,0.056764,0.313740,0.266892,0.129255,0.315736,0.653410,0.825826,0.452692,0.270230,0.851262,0.389895,0.460374,0.125722,0.439495,0.443892,0.246076,0.090239,0.402668,0.500599,0.308946,0.418557,0.402668,0.855423,0.658331,0.588771,0.938605,0.618516,0.807862,0.281951,0.628979,0.712253,0.481031,0.427455,0.419003,0.970580,0.640077,0.426219,0.089241,0.342513,0.262174,0.939785,0.341086,0.948221,0.779630,0.626802,0.263494,0.792646,0.383521,0.534565,0.929911,0.699956,0.865726,0.915956,0.343078,0.925263,0.790907,0.814227,0.959597,0.586293,0.928305,0.888907,0.816054,0.859200,0.809952,0.315591,0.629176,0.848306,0.462366,0.621194,0.252424,0.792823,0.381751,0.881252,0.777040,0.893056,0.850770,0.460761,0.391880,0.813087,0.466352,0.118544,0.479231,0.151749,0.246661,0.529700,0.885777,0.615481,0.808802,0.174440,0.670649,0.151749,0.346333,0.235408,0.739609,0.300423,0.488893,0.589706,0.942770,0.625071,0.822047,0.929683,0.342513,0.927126,0.757687,0.702458,0.929087,0.517225,0.905032,0.787681,0.802318,0.894289,0.820035,0.199507,0.703402,0.175490,0.346737,0.842114,0.966586,0.523779,0.918983,0.220561,0.566205,0.119728,0.350075,0.373469,0.913817,0.330371,0.653811,0.271875,0.800538,0.339935,0.459407,0.822789,0.779699,0.876612,0.827613,0.369478,0.949781,0.338575,0.686665,0.443973,0.805511,0.640483,0.577709,0.054680,0.320659,0.236738,0.141840,0.304499,0.649997,0.846936,0.467087,0.241990,0.791798,0.340391,0.466406,0.138709,0.471899,0.481492,0.253859,0.308204,0.642369,0.810192,0.467056,0.638256,0.265555,0.799327,0.377717,0.825805,0.791093,0.892601,0.843896,0.480593,0.375455,0.831582,0.458911,0.258388,0.797546,0.356137,0.486621,0.818792,0.806568,0.914118,0.821438,0.384300,0.915389,0.345822,0.694595,0.470123,0.854751,0.670024,0.602867,0.129299,0.468629,0.466079,0.263027,0.454461,0.391260,0.827922,0.457351,0.448924,0.810667,0.658203,0.589273,0.245811,0.464438,0.576539,0.381253,stego
0.000000,0.020204,0.232765,0.008428,0.020346,0.109144,0.665877,0.056402,0.189930,0.624737,0.653793,0.113962,0.008099,0.057201,0.115179,0.022838,0.020245,0.109638,0.681809,0.056295,0.111873,0.109935,0.302769,0.147462,0.619128,0.308742,0.756670,0.303480,0.055320,0.137660,0.276346,0.092411,0.240951,0.701098,0.630796,0.113012,0.711663,0.308921,0.835794,0.285361,0.659588,0.832952,0.611893,0.161996,0.104438,0.282560,0.158211,0.128249,0.008755,0.055734,0.106273,0.022563,0.057235,0.143023,0.312367,0.093373,0.119732,0.293275,0.187019,0.115348,0.022992,0.092482,0.122193,0.052819,0.020124,0.109744,0.694118,0.054927,0.112089,0.109744,0.310662,0.148697,0.610530,0.298699,0.886434,0.353132,0.055269,0.145089,0.321619,0.099647,0.108970,0.109724,0.306065,0.144381,0.110239,0.020224,0.075672,0.058501,0.305485,0.076196,0.305632,0.200266,0.135113,0.057069,0.198891,0.092587,0.636509,0.315357,0.946870,0.318565,0.317161,0.076097,0.302725,0.202320,0.857465,0.313226,0.647700,0.335677,0.297675,0.192479,0.320130,0.207591,0.055153,0.139540,0.337034,0.093764,0.130841,0.058485,0.201099,0.093873,0.280237,0.194945,0.338995,0.216736,0.093901,0.093459,0.202974,0.112906,0.216266,0.671739,0.735535,0.130718,0.657888,0.304503,0.926241,0.371640,0.755492,1.000000,0.735535,0.266190,0.115649,0.310314,0.230280,0.145998,0.612859,0.310032,0.973916,0.338102,0.298909,0.075672,0.311154,0.194553,0.905860,0.307673,0.680172,0.354947,0.311555,0.199137,0.362294,0.214941,0.591152,0.819401,0.723428,0.209781,0.788401,0.304722,0.667400,0.354887,0.588362,0.634674,0.220941,0.161475,0.171255,0.321489,0.154544,0.156495,0.111455,0.336026,0.247148,0.137089,0.300681,0.199526,0.361754,0.222103,0.186560,0.331813,0.158991,0.165681,0.126438,0.208143,0.150281,0.133453,0.008804,0.055297,0.130515,0.022225,0.057241,0.151764,0.349520,0.095290,0.120316,0.327255,0.263706,0.144036,0.022882,0.097103,0.139982,0.051325,0.056275,0.142106,0.368999,0.092798,0.143453,0.058618,0.198647,0.095183,0.333366,0.195040,0.341042,0.223939,0.091123,0.094171,0.228857,0.114579,0.113997,0.310474,0.216997,0.143615,0.295715,0.197562,0.347307,0.224540,0.183141,0.344382,0.165800,0.158146,0.132084,0.220617,0.164879,0.135624,0.023865,0.099089,0.132729,0.053753,0.093070,0.092838,0.218670,0.113141,0.123624,0.203417,0.150821,0.133357,0.053115,0.113463,0.133187,0.089950,stego
0.000000,0.136834,0.134635,0.069080,0.129907,0.404194,0.466183,0.343171,0.116603,0.468299,0.227485,0.310209,0.065500,0.321600,0.338447,0.181651,0.142900,0.379008,0.501816,0.340120,0.386983,0.380447,0.778076,0.549164,0.419375,0.750786,0.647016,0.753186,0.310913,0.542864,0.821115,0.523055,0.153194,0.515156,0.230722,0.318878,0.520663,0.802932,0.677646,0.769205,0.205700,0.621522,0.210684,0.449932,0.335276,0.807014,0.448760,0.567037,0.073262,0.351344,0.303404,0.172117,0.334559,0.567447,0.784743,0.501380,0.299181,0.723167,0.482773,0.546859,0.181902,0.484373,0.568037,0.338582,0.143050,0.382787,0.508046,0.341342,0.378631,0.382787,0.844665,0.593761,0.466434,0.787828,0.678112,0.827881,0.328902,0.595086,0.917806,0.560904,0.377177,0.391085,0.821069,0.578306,0.385662,0.137771,0.458514,0.335164,0.827281,0.465481,0.810228,0.868792,0.537470,0.339618,0.823849,0.500304,0.469771,0.825723,0.699598,0.857770,0.796303,0.464434,0.809111,0.853712,0.632433,0.772712,0.482138,0.889006,0.820387,0.837872,0.901736,0.910360,0.331641,0.619818,0.829287,0.541127,0.608446,0.360144,0.856528,0.532964,0.786502,0.831081,0.927138,0.931313,0.513099,0.497660,0.885826,0.596882,0.134101,0.512705,0.212583,0.331504,0.455409,0.833240,0.741124,0.842335,0.271946,0.743326,0.212583,0.490647,0.339443,0.856393,0.582231,0.612648,0.468116,0.835966,0.714804,0.832905,0.799124,0.458514,0.809592,0.875241,0.671487,0.823733,0.508330,0.969528,0.848660,0.853913,0.967855,1.000000,0.213218,0.705720,0.268418,0.556701,0.626970,0.814350,0.491474,0.962172,0.201761,0.451756,0.133552,0.451354,0.481132,0.915135,0.464932,0.760413,0.315202,0.832535,0.588875,0.651192,0.753245,0.877478,0.950999,0.985083,0.509077,0.954071,0.467442,0.813063,0.535129,0.891955,0.740721,0.737231,0.066533,0.344902,0.308478,0.188432,0.343680,0.598749,0.846234,0.530506,0.317532,0.873885,0.487542,0.574227,0.174324,0.548731,0.653747,0.355197,0.327884,0.612841,0.842433,0.535363,0.583159,0.340791,0.843783,0.528897,0.861195,0.875959,0.976148,0.982426,0.528032,0.519725,0.995145,0.631642,0.307176,0.841156,0.552266,0.627504,0.821710,0.838889,0.921911,0.990226,0.516072,0.930291,0.453640,0.771909,0.590435,0.920344,0.799682,0.774995,0.174322,0.522348,0.636370,0.360447,0.499593,0.498060,0.931303,0.617812,0.589251,0.907555,0.746953,0.757335,0.342894,0.588223,0.737266,0.517653,stego
0.000000,0.116955,0.076066,0.038882,0.106594,0.499426,0.496999,0.244125,0.064681,0.425842,0.133320,0.145019,0.038551,0.247028,0.162825,0.111526,0.119777,0.428796,0.399289,0.253908,0.460374,0.497963,0.872423,0.597520,0.387534,0.890343,0.448201,0.614980,0.255710,0.580385,0.598015,0.447278,0.089137,0.460837,0.113525,0.151658,0.348443,0.919766,0.431164,0.558012,0.088360,0.446554,0.099361,0.247339,0.143157,0.577100,0.244617,0.302749,0.040395,0.270192,0.155753,0.112811,0.250362,0.579297,0.546646,0.427425,0.137589,0.583749,0.262833,0.315084,0.112123,0.430154,0.312418,0.242243,0.102605,0.446967,0.387118,0.254267,0.545795,0.446967,0.910106,0.553358,0.396387,0.809473,0.559035,0.570113,0.233595,0.555822,0.578307,0.434980,0.518124,0.526751,0.964505,0.589145,0.417314,0.112341,0.427062,0.247035,0.850214,0.396598,0.959253,0.774600,0.644600,0.267752,0.687608,0.426467,0.393905,1.000000,0.446402,0.610285,0.874699,0.457805,0.929611,0.760716,0.480149,0.823039,0.387538,0.629456,0.528598,0.695597,0.661646,0.738360,0.266833,0.614530,0.536601,0.446682,0.610424,0.257486,0.744937,0.419364,0.641988,0.754263,0.677745,0.746462,0.438174,0.429259,0.739685,0.510673,0.075562,0.458311,0.141286,0.151459,0.413252,0.991421,0.473122,0.629099,0.144984,0.465273,0.141286,0.255793,0.175275,0.672219,0.266776,0.339148,0.388532,0.969819,0.506246,0.621319,0.953794,0.427062,0.985713,0.735044,0.532312,0.945208,0.428400,0.779971,0.598525,0.733167,0.812559,0.748798,0.104997,0.412592,0.125684,0.241122,0.516667,0.888431,0.448384,0.739678,0.128165,0.407370,0.075684,0.272163,0.241795,0.682735,0.238657,0.429417,0.151078,0.618156,0.233566,0.331661,0.672573,0.715536,0.770729,0.756765,0.253839,0.733749,0.268460,0.447399,0.319525,0.756468,0.442442,0.516130,0.035591,0.244918,0.185493,0.117492,0.244291,0.574362,0.675306,0.439264,0.144856,0.564627,0.282325,0.309996,0.115519,0.441752,0.322115,0.251543,0.260538,0.640273,0.554440,0.442626,0.578046,0.260818,0.733947,0.413759,0.631662,0.782664,0.782023,0.734166,0.434914,0.423819,0.767901,0.507764,0.151206,0.577355,0.243249,0.327484,0.594438,0.697166,0.789958,0.767765,0.258907,0.723075,0.258662,0.436436,0.327193,0.734752,0.440748,0.516994,0.111033,0.441687,0.322933,0.250996,0.445360,0.416739,0.761013,0.511945,0.316540,0.760827,0.426236,0.508752,0.244775,0.514518,0.511297,0.403736,stego
